STATION_NUMBER,YEAR,MONTH,Day,Flow,Date
08HA001,2019,7,14,0.890999972820282,2019-07-14
08HA003,2019,7,14,0.3330000042915344,2019-07-14
08HA001,2019,7,15,0.8050000071525574,2019-07-15
08HA003,2019,7,15,0.3400000035762787,2019-07-15
08HA003,2019,7,16,0.3659999966621399,2019-07-16
08HA001,2019,7,16,1.340000033378601,2019-07-16
08HA003,2019,7,17,0.3709999918937683,2019-07-17
08HA001,2019,7,17,1.3799999952316284,2019-07-17
08HA001,2019,7,18,1.340000033378601,2019-07-18
08HA003,2019,7,18,0.3840000033378601,2019-07-18
08HA003,2019,7,19,0.3779999911785126,2019-07-19
08HA001,2019,7,19,1.2100000381469729,2019-07-19
08HA001,2019,7,20,1.0800000429153442,2019-07-20
08HA003,2019,7,20,0.3589999973773956,2019-07-20
08HA003,2019,7,21,0.3289999961853027,2019-07-21
08HA001,2019,7,21,0.962000012397766,2019-07-21
08HA001,2019,7,22,0.8500000238418579,2019-07-22
08HA003,2019,7,22,0.3030000030994416,2019-07-22
08HA003,2019,7,23,0.2820000052452087,2019-07-23
08HA001,2019,7,23,0.7509999871253967,2019-07-23
08HA001,2019,7,24,0.6859999895095825,2019-07-24
08HA003,2019,7,24,0.2910000085830688,2019-07-24
08HA001,2019,7,25,0.6359999775886536,2019-07-25
08HA003,2019,7,25,0.2709999978542328,2019-07-25
08HA003,2019,7,26,0.2599999904632568,2019-07-26
08HA001,2019,7,26,0.5929999947547913,2019-07-26
08HA003,2019,7,27,0.2549999952316284,2019-07-27
08HA001,2019,7,27,0.5580000281333923,2019-07-27
08HA001,2019,7,28,0.5339999794960022,2019-07-28
08HA003,2019,7,28,0.2509999871253968,2019-07-28
08HA003,2019,7,29,0.2440000027418137,2019-07-29
08HA001,2019,7,29,0.5080000162124634,2019-07-29
08HA003,2019,7,30,0.2430000007152557,2019-07-30
08HA001,2019,7,30,0.4930000007152557,2019-07-30
08HA001,2019,7,31,0.4679999947547912,2019-07-31
08HA003,2019,7,31,0.2280000001192093,2019-07-31
08HA001,2019,8,1,0.4659999907016754,2019-08-01
08HA003,2019,8,1,0.2290000021457672,2019-08-01
08HA003,2019,8,2,0.2759999930858612,2019-08-02
08HA001,2019,8,2,0.5260000228881836,2019-08-02
08HA001,2019,8,3,0.5569999814033508,2019-08-03
08HA003,2019,8,3,0.2790000140666961,2019-08-03
08HA001,2019,8,4,0.5320000052452087,2019-08-04
08HA003,2019,8,4,0.2460000067949295,2019-08-04
08HA003,2019,8,5,0.231000006198883,2019-08-05
08HA001,2019,8,5,0.4939999878406524,2019-08-05
08HA003,2019,8,6,0.2160000056028366,2019-08-06
08HA001,2019,8,6,0.4839999973773956,2019-08-06
08HA001,2019,8,7,0.4519999921321869,2019-08-07
08HA003,2019,8,7,0.2220000028610229,2019-08-07
08HA001,2019,8,8,0.4280000030994415,2019-08-08
08HA003,2019,8,8,0.2259999960660934,2019-08-08
08HA003,2019,8,9,0.2220000028610229,2019-08-09
08HA001,2019,8,9,0.4040000140666961,2019-08-09
08HA003,2019,8,10,0.221000000834465,2019-08-10
08HA001,2019,8,10,0.4000000059604645,2019-08-10
08HA001,2019,8,11,0.4350000023841858,2019-08-11
08HA003,2019,8,11,0.231000006198883,2019-08-11
08HA003,2019,8,12,0.209999993443489,2019-08-12
08HA001,2019,8,12,0.4269999861717224,2019-08-12
08HA003,2019,8,13,0.1940000057220459,2019-08-13
08HA001,2019,8,13,0.4000000059604645,2019-08-13
08HA001,2019,8,14,0.3790000081062317,2019-08-14
08HA003,2019,8,14,0.1940000057220459,2019-08-14
08HA001,2019,8,15,0.3549999892711639,2019-08-15
08HA003,2019,8,15,0.193000003695488,2019-08-15
08HA001,2019,8,16,0.3379999995231628,2019-08-16
08HA003,2019,8,16,0.1990000009536743,2019-08-16
08HA001,2019,8,17,0.3240000009536743,2019-08-17
08HA003,2019,8,17,0.2000000029802322,2019-08-17
08HA003,2019,8,18,0.2080000042915344,2019-08-18
08HA001,2019,8,18,0.3240000009536743,2019-08-18
08HA001,2019,8,19,0.3179999887943268,2019-08-19
08HA003,2019,8,19,0.2090000063180923,2019-08-19
08HA003,2019,8,20,0.2169999927282333,2019-08-20
08HA001,2019,8,20,0.3079999983310699,2019-08-20
08HA001,2019,8,21,0.3449999988079071,2019-08-21
08HA003,2019,8,21,0.2529999911785126,2019-08-21
08HA001,2019,8,22,0.395000010728836,2019-08-22
08HA003,2019,8,22,0.2829999923706054,2019-08-22
08HA001,2019,8,23,0.395000010728836,2019-08-23
08HA003,2019,8,23,0.277999997138977,2019-08-23
08HA001,2019,8,24,0.3939999938011169,2019-08-24
08HA003,2019,8,24,0.2790000140666961,2019-08-24
08HA003,2019,8,25,0.277999997138977,2019-08-25
08HA001,2019,8,25,0.3619999885559082,2019-08-25
08HA001,2019,8,26,0.3400000035762787,2019-08-26
08HA003,2019,8,26,0.2800000011920929,2019-08-26
08HA001,2019,8,27,0.3330000042915344,2019-08-27
08HA003,2019,8,27,0.2649999856948852,2019-08-27
08HA003,2019,8,28,0.2619999945163727,2019-08-28
08HA001,2019,8,28,0.3219999969005584,2019-08-28
08HA001,2019,8,29,0.3070000112056732,2019-08-29
08HA003,2019,8,29,0.2730000019073486,2019-08-29
08HA001,2019,8,30,0.2989999949932098,2019-08-30
08HA003,2019,8,30,0.2720000147819519,2019-08-30
08HA003,2019,8,31,0.2849999964237213,2019-08-31
08HA001,2019,8,31,0.296999990940094,2019-08-31
08HA003,2019,9,1,0.296999990940094,2019-09-01
08HA001,2019,9,1,0.3039999902248382,2019-09-01
08HA003,2019,9,2,0.3050000071525574,2019-09-02
08HA001,2019,9,2,0.3000000119209289,2019-09-02
08HA001,2019,9,3,0.2960000038146972,2019-09-03
08HA003,2019,9,3,0.3120000064373016,2019-09-03
08HA001,2019,9,4,0.289000004529953,2019-09-04
08HA003,2019,9,4,0.3089999854564667,2019-09-04
08HA003,2019,9,5,0.3100000023841858,2019-09-05
08HA001,2019,9,5,0.2739999890327453,2019-09-05
08HA001,2019,9,6,0.2660000026226044,2019-09-06
08HA003,2019,9,6,0.3149999976158142,2019-09-06
08HA003,2019,9,7,0.3140000104904175,2019-09-07
08HA001,2019,9,7,0.2569999992847442,2019-09-07
08HA003,2019,9,8,0.3190000057220459,2019-09-08
08HA001,2019,9,8,0.2520000040531158,2019-09-08
08HA001,2019,9,9,0.2829999923706054,2019-09-09
08HA003,2019,9,9,0.3179999887943268,2019-09-09
08HA003,2019,9,10,0.3260000050067901,2019-09-10
08HA001,2019,9,10,0.4099999964237213,2019-09-10
08HA001,2019,9,11,0.3400000035762787,2019-09-11
08HA003,2019,9,11,0.3269999921321869,2019-09-11
08HA001,2019,9,12,0.5419999957084656,2019-09-12
08HA003,2019,9,12,0.4129999876022339,2019-09-12
08HA001,2019,9,13,1.1100000143051147,2019-09-13
08HA003,2019,9,13,0.5989999771118164,2019-09-13
08HA001,2019,9,14,1.0700000524520874,2019-09-14
08HA003,2019,9,14,0.6169999837875366,2019-09-14
08HA003,2019,9,15,0.5619999766349792,2019-09-15
08HA001,2019,9,15,2.400000095367432,2019-09-15
08HA001,2019,9,16,2.5,2019-09-16
08HA003,2019,9,16,0.6159999966621399,2019-09-16
08HA003,2019,9,17,0.6930000185966492,2019-09-17
08HA001,2019,9,17,2.509999990463257,2019-09-17
08HA003,2019,9,18,1.3899999856948853,2019-09-18
08HA001,2019,9,18,5.929999828338623,2019-09-18
08HA001,2019,9,19,4.039999961853027,2019-09-19
08HA003,2019,9,19,1.3799999952316284,2019-09-19
08HA001,2019,9,20,3.0999999046325684,2019-09-20
08HA003,2019,9,20,1.0099999904632568,2019-09-20
08HA003,2019,9,21,0.8240000009536743,2019-09-21
08HA001,2019,9,21,2.5799999237060547,2019-09-21
08HA003,2019,9,22,0.7770000100135803,2019-09-22
08HA001,2019,9,22,2.470000028610229,2019-09-22
08HA003,2019,9,23,0.8619999885559082,2019-09-23
08HA001,2019,9,23,3.920000076293945,2019-09-23
08HA001,2019,9,24,4.869999885559082,2019-09-24
08HA003,2019,9,24,0.902999997138977,2019-09-24
08HA003,2019,9,25,0.8399999737739563,2019-09-25
08HA001,2019,9,25,4.059999942779541,2019-09-25
08HA001,2019,9,26,3.5899999141693115,2019-09-26
08HA003,2019,9,26,0.7730000019073486,2019-09-26
08HA001,2019,9,27,3.740000009536743,2019-09-27
08HA003,2019,9,27,0.8029999732971191,2019-09-27
08HA001,2019,9,28,3.660000085830689,2019-09-28
08HA003,2019,9,28,0.8389999866485596,2019-09-28
08HA001,2019,9,29,3.220000028610229,2019-09-29
08HA003,2019,9,29,0.8550000190734863,2019-09-29
08HA003,2019,9,30,0.7749999761581421,2019-09-30
08HA001,2019,9,30,2.8399999141693115,2019-09-30
08HA001,2019,10,1,2.549999952316284,2019-10-01
08HA003,2019,10,1,0.6980000138282776,2019-10-01
08HA001,2019,10,2,2.3399999141693115,2019-10-02
08HA003,2019,10,2,0.6579999923706055,2019-10-02
08HA003,2019,10,3,0.6420000195503235,2019-10-03
08HA001,2019,10,3,2.2100000381469727,2019-10-03
08HA003,2019,10,4,0.8180000185966492,2019-10-04
08HA001,2019,10,4,2.3399999141693115,2019-10-04
08HA001,2019,10,5,2.3499999046325684,2019-10-05
08HA003,2019,10,5,1.2599999904632568,2019-10-05
08HA003,2019,10,6,1.2400000095367432,2019-10-06
08HA001,2019,10,6,2.220000028610229,2019-10-06
08HA003,2019,10,7,1.2300000190734863,2019-10-07
08HA001,2019,10,7,2.5899999141693115,2019-10-07
08HA003,2019,10,8,1.940000057220459,2019-10-08
08HA001,2019,10,8,4.309999942779541,2019-10-08
08HA003,2019,10,9,1.7899999618530271,2019-10-09
08HA001,2019,10,9,3.75,2019-10-09
08HA001,2019,10,10,3.2699999809265137,2019-10-10
08HA003,2019,10,10,1.4900000095367432,2019-10-10
08HA001,2019,10,11,2.970000028610229,2019-10-11
08HA003,2019,10,11,1.309999942779541,2019-10-11
08HA003,2019,10,12,1.2100000381469729,2019-10-12
08HA001,2019,10,12,2.740000009536743,2019-10-12
08HA003,2019,10,13,1.1399999856948853,2019-10-13
08HA001,2019,10,13,2.549999952316284,2019-10-13
08HA003,2019,10,14,1.0700000524520874,2019-10-14
08HA001,2019,10,14,2.380000114440918,2019-10-14
08HA001,2019,10,15,2.3399999141693115,2019-10-15
08HA003,2019,10,15,1.0099999904632568,2019-10-15
08HA001,2019,10,16,10.199999809265137,2019-10-16
08HA003,2019,10,16,1.3600000143051147,2019-10-16
08HA001,2019,10,17,34.400001525878906,2019-10-17
08HA003,2019,10,17,6.849999904632568,2019-10-17
08HA001,2019,10,18,37.70000076293945,2019-10-18
08HA003,2019,10,18,14.0,2019-10-18
08HA001,2019,10,19,25.5,2019-10-19
08HA003,2019,10,19,11.5,2019-10-19
08HA001,2019,10,20,19.399999618530277,2019-10-20
08HA003,2019,10,20,7.840000152587891,2019-10-20
08HA001,2019,10,21,29.799999237060547,2019-10-21
08HA003,2019,10,21,10.199999809265137,2019-10-21
08HA001,2019,10,22,42.900001525878906,2019-10-22
08HA003,2019,10,22,21.200000762939453,2019-10-22
08HA003,2019,10,23,11.600000381469728,2019-10-23
08HA001,2019,10,23,22.600000381469727,2019-10-23
08HA003,2019,10,24,7.489999771118164,2019-10-24
08HA001,2019,10,24,15.800000190734863,2019-10-24
08HA001,2019,10,25,12.699999809265137,2019-10-25
08HA003,2019,10,25,5.659999847412109,2019-10-25
08HA003,2019,10,26,4.659999847412109,2019-10-26
08HA001,2019,10,26,10.899999618530272,2019-10-26
08HA003,2019,10,27,3.819999933242798,2019-10-27
08HA001,2019,10,27,9.300000190734863,2019-10-27
08HA003,2019,10,28,3.289999961853028,2019-10-28
08HA001,2019,10,28,8.270000457763672,2019-10-28
08HA001,2019,10,29,7.510000228881836,2019-10-29
08HA003,2019,10,29,2.890000104904175,2019-10-29
08HA003,2019,10,30,2.5799999237060547,2019-10-30
08HA001,2019,10,30,6.920000076293945,2019-10-30
08HA003,2019,10,31,2.369999885559082,2019-10-31
08HA001,2019,10,31,6.480000019073486,2019-10-31
08HA003,2019,11,1,2.240000009536743,2019-11-01
08HA001,2019,11,1,6.119999885559082,2019-11-01
08HA001,2019,11,2,5.820000171661377,2019-11-02
08HA003,2019,11,2,2.119999885559082,2019-11-02
08HA001,2019,11,3,5.559999942779541,2019-11-03
08HA003,2019,11,3,1.9900000095367432,2019-11-03
08HA001,2019,11,4,5.340000152587891,2019-11-04
08HA003,2019,11,4,1.8799999952316284,2019-11-04
08HA003,2019,11,5,1.7899999618530271,2019-11-05
08HA001,2019,11,5,5.119999885559082,2019-11-05
08HA003,2019,11,6,1.7000000476837158,2019-11-06
08HA001,2019,11,6,4.900000095367432,2019-11-06
08HA003,2019,11,7,1.600000023841858,2019-11-07
08HA001,2019,11,7,4.699999809265137,2019-11-07
08HA001,2019,11,8,4.539999961853027,2019-11-08
08HA003,2019,11,8,1.5199999809265137,2019-11-08
08HA003,2019,11,9,1.4600000381469729,2019-11-09
08HA001,2019,11,9,4.480000019073486,2019-11-09
08HA003,2019,11,10,1.4600000381469729,2019-11-10
08HA001,2019,11,10,4.409999847412109,2019-11-10
08HA003,2019,11,11,1.409999966621399,2019-11-11
08HA001,2019,11,11,4.289999961853027,2019-11-11
08HA003,2019,11,12,1.6699999570846558,2019-11-12
08HA001,2019,11,12,5.050000190734863,2019-11-12
08HA001,2019,11,13,5.599999904632568,2019-11-13
08HA003,2019,11,13,1.940000057220459,2019-11-13
08HA003,2019,11,14,1.75,2019-11-14
08HA001,2019,11,14,5.289999961853027,2019-11-14
08HA003,2019,11,15,1.75,2019-11-15
08HA001,2019,11,15,5.380000114440918,2019-11-15
08HA001,2019,11,16,6.179999828338623,2019-11-16
08HA003,2019,11,16,2.150000095367432,2019-11-16
08HA001,2019,11,17,44.5,2019-11-17
08HA003,2019,11,17,14.399999618530272,2019-11-17
08HA001,2019,11,18,32.599998474121094,2019-11-18
08HA003,2019,11,18,15.699999809265137,2019-11-18
08HA001,2019,11,19,35.0,2019-11-19
08HA003,2019,11,19,15.300000190734863,2019-11-19
08HA001,2019,11,20,23.299999237060547,2019-11-20
08HA003,2019,11,20,11.100000381469728,2019-11-20
08HA001,2019,11,21,16.799999237060547,2019-11-21
08HA003,2019,11,21,7.920000076293945,2019-11-21
08HA003,2019,11,22,6.110000133514404,2019-11-22
08HA001,2019,11,22,13.199999809265137,2019-11-22
08HA001,2019,11,23,11.199999809265137,2019-11-23
08HA003,2019,11,23,5.099999904632568,2019-11-23
08HA003,2019,11,24,8.199999809265137,2019-11-24
08HA001,2019,11,24,19.899999618530277,2019-11-24
08HA003,2019,11,25,7.360000133514404,2019-11-25
08HA001,2019,11,25,15.699999809265137,2019-11-25
08HA001,2019,11,26,12.699999809265137,2019-11-26
08HA003,2019,11,26,5.840000152587891,2019-11-26
08HA003,2019,11,27,4.96999979019165,2019-11-27
08HA001,2019,11,27,11.0,2019-11-27
08HA001,2019,11,28,9.59000015258789,2019-11-28
08HA003,2019,11,28,4.269999980926514,2019-11-28
08HA003,2019,11,29,3.759999990463257,2019-11-29
08HA001,2019,11,29,8.65999984741211,2019-11-29
08HA001,2019,11,30,7.929999828338623,2019-11-30
08HA003,2019,11,30,3.3499999046325684,2019-11-30
08HA001,2019,12,1,7.409999847412109,2019-12-01
08HA003,2019,12,1,3.039999961853028,2019-12-01
08HA003,2019,12,2,2.809999942779541,2019-12-02
08HA001,2019,12,2,7.090000152587891,2019-12-02
08HA003,2019,12,3,2.690000057220459,2019-12-03
08HA001,2019,12,3,6.989999771118164,2019-12-03
08HA003,2019,12,4,2.900000095367432,2019-12-04
08HA001,2019,12,4,7.46999979019165,2019-12-04
08HA001,2019,12,5,7.760000228881836,2019-12-05
08HA003,2019,12,5,2.970000028610229,2019-12-05
08HA001,2019,12,6,7.789999961853027,2019-12-06
08HA003,2019,12,6,2.8299999237060547,2019-12-06
08HA003,2019,12,7,3.4100000858306885,2019-12-07
08HA001,2019,12,7,9.8100004196167,2019-12-07
08HA001,2019,12,8,10.300000190734863,2019-12-08
08HA003,2019,12,8,3.880000114440918,2019-12-08
08HA003,2019,12,9,3.5799999237060547,2019-12-09
08HA001,2019,12,9,9.289999961853027,2019-12-09
08HA003,2019,12,10,3.369999885559082,2019-12-10
08HA001,2019,12,10,8.649999618530273,2019-12-10
08HA001,2019,12,11,8.8100004196167,2019-12-11
08HA003,2019,12,11,3.640000104904175,2019-12-11
08HA003,2019,12,12,18.799999237060547,2019-12-12
08HA001,2019,12,12,40.900001525878906,2019-12-12
08HA003,2019,12,13,34.099998474121094,2019-12-13
08HA001,2019,12,13,45.59999847412109,2019-12-13
08HA003,2019,12,14,20.5,2019-12-14
08HA001,2019,12,14,27.299999237060547,2019-12-14
08HA003,2019,12,15,13.5,2019-12-15
08HA001,2019,12,15,19.5,2019-12-15
08HA001,2019,12,16,16.0,2019-12-16
08HA003,2019,12,16,10.100000381469728,2019-12-16
08HA003,2019,12,17,8.880000114440918,2019-12-17
08HA001,2019,12,17,15.199999809265137,2019-12-17
08HA003,2019,12,18,10.100000381469728,2019-12-18
08HA001,2019,12,18,20.700000762939453,2019-12-18
08HA001,2019,12,19,55.79999923706055,2019-12-19
08HA003,2019,12,19,28.899999618530277,2019-12-19
08HA001,2019,12,20,98.9000015258789,2019-12-20
08HA003,2019,12,20,68.9000015258789,2019-12-20
08HA001,2019,12,21,55.09999847412109,2019-12-21
08HA003,2019,12,21,44.70000076293945,2019-12-21
08HA001,2019,12,22,33.79999923706055,2019-12-22
08HA003,2019,12,22,27.100000381469727,2019-12-22
08HA003,2019,12,23,18.5,2019-12-23
08HA001,2019,12,23,24.399999618530277,2019-12-23
08HA001,2019,12,24,19.299999237060547,2019-12-24
08HA003,2019,12,24,13.800000190734863,2019-12-24
08HA003,2019,12,25,11.699999809265137,2019-12-25
08HA001,2019,12,25,16.799999237060547,2019-12-25
08HA001,2019,12,26,14.399999618530272,2019-12-26
08HA003,2019,12,26,9.739999771118164,2019-12-26
08HA001,2019,12,27,13.100000381469728,2019-12-27
08HA003,2019,12,27,8.489999771118164,2019-12-27
08HA001,2019,12,28,12.100000381469728,2019-12-28
08HA003,2019,12,28,7.659999847412109,2019-12-28
08HA001,2019,12,29,14.0,2019-12-29
08HA003,2019,12,29,8.359999656677246,2019-12-29
08HA003,2019,12,30,8.680000305175781,2019-12-30
08HA001,2019,12,30,16.399999618530273,2019-12-30
08HA001,2019,12,31,46.29999923706055,2019-12-31
08HA003,2019,12,31,14.199999809265137,2019-12-31
08HA001,2020,1,1,93.5999984741211,2020-01-01
08HA003,2020,1,1,36.79999923706055,2020-01-01
08HA003,2020,1,2,22.5,2020-01-02
08HA001,2020,1,2,39.29999923706055,2020-01-02
08HA003,2020,1,3,39.5,2020-01-03
08HA001,2020,1,3,81.19999694824219,2020-01-03
08HA003,2020,1,4,61.400001525878906,2020-01-04
08HA001,2020,1,4,118.0,2020-01-04
08HA003,2020,1,5,42.09999847412109,2020-01-05
08HA001,2020,1,5,58.5,2020-01-05
08HA001,2020,1,6,42.70000076293945,2020-01-06
08HA003,2020,1,6,33.79999923706055,2020-01-06
08HA003,2020,1,7,89.4000015258789,2020-01-07
08HA001,2020,1,7,221.0,2020-01-07
08HA001,2020,1,8,136.0,2020-01-08
08HA003,2020,1,8,66.0999984741211,2020-01-08
08HA001,2020,1,9,57.20000076293945,2020-01-09
08HA003,2020,1,9,32.29999923706055,2020-01-09
08HA001,2020,1,10,41.79999923706055,2020-01-10
08HA003,2020,1,10,23.799999237060547,2020-01-10
08HA003,2020,1,11,24.5,2020-01-11
08HA001,2020,1,11,39.900001525878906,2020-01-11
08HA003,2020,1,12,22.5,2020-01-12
08HA001,2020,1,12,33.400001525878906,2020-01-12
08HA003,2020,1,13,18.799999237060547,2020-01-13
08HA001,2020,1,13,27.600000381469727,2020-01-13
08HA001,2020,1,14,23.5,2020-01-14
08HA003,2020,1,14,14.699999809265137,2020-01-14
08HA001,2020,1,15,21.100000381469727,2020-01-15
08HA003,2020,1,15,12.5,2020-01-15
08HA003,2020,1,16,11.0,2020-01-16
08HA001,2020,1,16,19.799999237060547,2020-01-16
08HA003,2020,1,17,8.90999984741211,2020-01-17
08HA001,2020,1,17,17.200000762939453,2020-01-17
08HA003,2020,1,18,9.81999969482422,2020-01-18
08HA001,2020,1,18,17.799999237060547,2020-01-18
08HA003,2020,1,19,14.600000381469728,2020-01-19
08HA001,2020,1,19,35.0,2020-01-19
08HA003,2020,1,20,23.100000381469727,2020-01-20
08HA001,2020,1,20,71.69999694824219,2020-01-20
08HA003,2020,1,21,35.0,2020-01-21
08HA001,2020,1,21,97.0,2020-01-21
08HA003,2020,1,22,58.79999923706055,2020-01-22
08HA001,2020,1,22,102.0,2020-01-22
08HA003,2020,1,23,128.0,2020-01-23
08HA001,2020,1,23,282.0,2020-01-23
08HA003,2020,1,24,104.0,2020-01-24
08HA001,2020,1,24,242.0,2020-01-24
08HA003,2020,1,25,72.5999984741211,2020-01-25
08HA001,2020,1,25,124.0,2020-01-25
08HA001,2020,1,26,112.0,2020-01-26
08HA003,2020,1,26,58.20000076293945,2020-01-26
08HA001,2020,1,27,108.0,2020-01-27
08HA003,2020,1,27,59.5,2020-01-27
08HA001,2020,1,28,93.1999969482422,2020-01-28
08HA003,2020,1,28,62.900001525878906,2020-01-28
08HA001,2020,1,29,90.0999984741211,2020-01-29
08HA003,2020,1,29,56.29999923706055,2020-01-29
08HA001,2020,1,30,74.5,2020-01-30
08HA003,2020,1,30,48.59999847412109,2020-01-30
08HA001,2020,1,31,213.0,2020-01-31
08HA003,2020,1,31,92.5,2020-01-31
08HA001,2020,2,1,468.0,2020-02-01
08HA003,2020,2,1,233.0,2020-02-01
08HA003,2020,2,2,66.5999984741211,2020-02-02
08HA001,2020,2,2,122.0,2020-02-02
08HA001,2020,2,3,66.5999984741211,2020-02-03
08HA003,2020,2,3,36.59999847412109,2020-02-03
08HA001,2020,2,4,43.70000076293945,2020-02-04
08HA003,2020,2,4,25.299999237060547,2020-02-04
08HA001,2020,2,5,32.0,2020-02-05
08HA003,2020,2,5,21.399999618530277,2020-02-05
08HA001,2020,2,6,30.5,2020-02-06
08HA003,2020,2,6,22.5,2020-02-06
08HA003,2020,2,7,30.5,2020-02-07
08HA001,2020,2,7,38.70000076293945,2020-02-07
08HA003,2020,2,8,49.400001525878906,2020-02-08
08HA001,2020,2,8,70.0999984741211,2020-02-08
08HA003,2020,2,9,31.5,2020-02-09
08HA001,2020,2,9,45.09999847412109,2020-02-09
08HA001,2020,2,10,31.600000381469727,2020-02-10
08HA003,2020,2,10,22.5,2020-02-10
08HA001,2020,2,11,24.5,2020-02-11
08HA003,2020,2,11,17.600000381469727,2020-02-11
08HA003,2020,2,12,14.399999618530272,2020-02-12
08HA001,2020,2,12,20.299999237060547,2020-02-12
08HA003,2020,2,13,12.199999809265137,2020-02-13
08HA001,2020,2,13,17.700000762939453,2020-02-13
08HA003,2020,2,14,10.699999809265137,2020-02-14
08HA001,2020,2,14,15.699999809265137,2020-02-14
08HA003,2020,2,15,9.550000190734863,2020-02-15
08HA001,2020,2,15,14.199999809265137,2020-02-15
08HA003,2020,2,16,8.710000038146973,2020-02-16
08HA001,2020,2,16,13.300000190734863,2020-02-16
08HA001,2020,2,17,12.0,2020-02-17
08HA003,2020,2,17,7.630000114440918,2020-02-17
08HA001,2020,2,18,10.600000381469728,2020-02-18
08HA003,2020,2,18,6.679999828338623,2020-02-18
08HA001,2020,2,19,9.880000114440918,2020-02-19
08HA003,2020,2,19,5.949999809265137,2020-02-19
08HA001,2020,2,20,9.079999923706056,2020-02-20
08HA003,2020,2,20,5.369999885559082,2020-02-20
08HA001,2020,2,21,8.399999618530273,2020-02-21
08HA003,2020,2,21,4.869999885559082,2020-02-21
08HA003,2020,2,22,4.519999980926514,2020-02-22
08HA001,2020,2,22,7.960000038146973,2020-02-22
08HA003,2020,2,23,6.340000152587891,2020-02-23
08HA001,2020,2,23,9.40999984741211,2020-02-23
08HA003,2020,2,24,10.399999618530272,2020-02-24
08HA001,2020,2,24,12.300000190734863,2020-02-24
08HA003,2020,2,25,8.390000343322754,2020-02-25
08HA001,2020,2,25,10.800000190734863,2020-02-25
08HA003,2020,2,26,7.320000171661377,2020-02-26
08HA001,2020,2,26,9.829999923706056,2020-02-26
08HA003,2020,2,27,6.579999923706055,2020-02-27
08HA001,2020,2,27,9.4399995803833,2020-02-27
08HA003,2020,2,28,6.300000190734863,2020-02-28
08HA001,2020,2,28,9.829999923706056,2020-02-28
08HA001,2020,2,29,12.699999809265137,2020-02-29
08HA003,2020,2,29,8.3100004196167,2020-02-29
08HA003,2020,3,1,7.670000076293945,2020-03-01
08HA001,2020,3,1,12.199999809265137,2020-03-01
08HA001,2020,3,2,11.5,2020-03-02
08HA003,2020,3,2,7.070000171661377,2020-03-02
08HA001,2020,3,3,12.199999809265137,2020-03-03
08HA003,2020,3,3,6.920000076293945,2020-03-03
08HA001,2020,3,4,13.0,2020-03-04
08HA003,2020,3,4,7.099999904632568,2020-03-04
08HA001,2020,3,5,12.5,2020-03-05
08HA003,2020,3,5,6.909999847412109,2020-03-05
08HA003,2020,3,6,8.239999771118164,2020-03-06
08HA001,2020,3,6,13.0,2020-03-06
08HA001,2020,3,7,11.600000381469728,2020-03-07
08HA003,2020,3,7,7.239999771118164,2020-03-07
08HA003,2020,3,8,6.429999828338623,2020-03-08
08HA001,2020,3,8,10.300000190734863,2020-03-08
08HA001,2020,3,9,9.1899995803833,2020-03-09
08HA003,2020,3,9,5.789999961853027,2020-03-09
08HA003,2020,3,10,5.329999923706055,2020-03-10
08HA001,2020,3,10,8.520000457763672,2020-03-10
08HA001,2020,3,11,9.279999732971191,2020-03-11
08HA003,2020,3,11,5.650000095367432,2020-03-11
08HA003,2020,3,12,5.139999866485596,2020-03-12
08HA001,2020,3,12,8.789999961853027,2020-03-12
08HA001,2020,3,13,8.239999771118164,2020-03-13
08HA003,2020,3,13,4.869999885559082,2020-03-13
08HA001,2020,3,14,7.610000133514404,2020-03-14
08HA003,2020,3,14,4.519999980926514,2020-03-14
08HA001,2020,3,15,6.980000019073486,2020-03-15
08HA003,2020,3,15,4.110000133514404,2020-03-15
08HA001,2020,3,16,6.570000171661377,2020-03-16
08HA003,2020,3,16,3.859999895095825,2020-03-16
08HA001,2020,3,17,6.239999771118164,2020-03-17
08HA003,2020,3,17,3.680000066757202,2020-03-17
08HA001,2020,3,18,5.980000019073486,2020-03-18
08HA003,2020,3,18,3.5199999809265137,2020-03-18
08HA003,2020,3,19,3.3299999237060547,2020-03-19
08HA001,2020,3,19,5.769999980926514,2020-03-19
08HA001,2020,3,20,5.71999979019165,2020-03-20
08HA003,2020,3,20,3.140000104904175,2020-03-20
08HA001,2020,3,21,5.900000095367432,2020-03-21
08HA003,2020,3,21,2.990000009536743,2020-03-21
08HA001,2020,3,22,6.340000152587891,2020-03-22
08HA003,2020,3,22,2.869999885559082,2020-03-22
08HA003,2020,3,23,2.950000047683716,2020-03-23
08HA001,2020,3,23,6.659999847412109,2020-03-23
08HA003,2020,3,24,3.289999961853028,2020-03-24
08HA001,2020,3,24,6.650000095367432,2020-03-24
08HA003,2020,3,25,3.0799999237060547,2020-03-25
08HA001,2020,3,25,6.289999961853027,2020-03-25
08HA001,2020,3,26,5.96999979019165,2020-03-26
08HA003,2020,3,26,2.869999885559082,2020-03-26
08HA003,2020,3,27,2.9800000190734863,2020-03-27
08HA001,2020,3,27,6.079999923706055,2020-03-27
08HA001,2020,3,28,6.909999847412109,2020-03-28
08HA003,2020,3,28,3.309999942779541,2020-03-28
08HA003,2020,3,29,9.630000114440918,2020-03-29
